id_venda,id_cliente,id_vendedor,id_produto,quantidade,valor,data_venda
4459,246,2,22,4,1652.25,2024-11-07
4460,129,1,61,5,619.83,2024-09-29
4461,12,12,13,4,134.24,2024-06-25
4462,214,13,55,3,226.48,2024-07-08
4463,194,8,21,2,295.71,2024-04-25
4464,161,7,43,5,240.06,2024-05-23
4465,58,13,3,5,1592.72,2024-11-12
4466,56,10,62,5,379.57,2024-07-24
4467,40,6,10,3,910.36,2024-04-09
4468,225,5,19,5,305.41,2024-03-30
4469,202,1,2,1,57.49,2024-07-20
4470,181,13,45,2,187.64,2024-11-11
4471,207,7,3,4,1048.57,2024-03-12
4472,247,6,19,2,130.07,2024-06-27
4473,42,9,6,4,445.16,2024-12-16
4474,222,4,2,3,182.08,2024-11-22
4475,4,11,57,4,533.1,2024-02-10
4476,153,2,30,3,1316.62,2024-04-28
4477,102,1,60,4,494.74,2024-02-21
4478,218,3,34,1,77.35,2024-02-18
4479,169,14,54,4,1001.04,2024-07-07
4480,16,3,62,2,160.3,2024-08-19
4481,184,2,51,5,958.2,2024-11-26
4482,71,7,10,1,249.87,2024-04-30
4483,216,6,58,5,663.45,2024-11-21
4484,75,8,44,2,130.4,2024-08-15
4485,247,15,29,5,2249.66,2024-07-17
4486,231,11,8,2,470.75,2024-11-29
4487,169,4,1,1,293.14,2024-01-09
4488,40,15,10,3,893.17,2024-02-19
4489,127,10,29,2,886.16,2024-11-29
4490,125,5,20,3,194.34,2024-08-02
4491,153,2,78,3,126.76,2024-11-18
4492,59,14,68,3,227.95,2024-03-05
4493,175,15,3,4,1202.68,2024-09-17
4494,174,2,27,1,382.84,2024-10-21
4495,15,9,3,5,1311.34,2024-04-12
4496,209,5,49,2,119.53,2024-09-27
4497,178,1,67,4,1259.73,2024-11-18
4498,236,15,65,2,297.98,2024-12-25
4499,25,5,60,4,495.64,2024-10-01
4500,191,8,21,5,710.68,2024-09-12
4501,34,5,26,2,709.17,2024-04-30
4502,78,12,11,5,393.64,2024-11-22
4503,87,3,36,5,232.18,2024-01-21
4504,80,9,57,2,253.64,2024-08-12
4505,232,8,24,2,78.52,2024-02-19
4506,165,3,51,4,752.06,2024-01-04
4507,205,5,56,3,291.31,2024-08-27
4508,88,7,17,3,206.17,2024-11-08
4509,133,7,15,4,150.83,2024-02-04
4510,95,8,24,2,78.79,2024-12-02
4511,70,3,60,1,150.88,2024-06-16
4512,161,1,53,3,770.08,2024-12-29
4513,245,9,52,4,1163.79,2024-08-23
4514,77,9,58,2,225.68,2024-08-21
4515,12,7,8,2,442.71,2024-05-26
4516,46,9,17,3,205.36,2024-05-26
4517,245,14,70,5,931.76,2024-01-08
4518,49,11,32,3,253.04,2024-08-05
4519,213,12,49,1,62.72,2024-02-20
4520,41,2,24,3,140.08,2024-08-24
4521,57,14,33,2,115.28,2024-09-16
4522,167,14,46,5,365.25,2024-10-13
4523,78,15,65,1,146.57,2024-08-14
4524,179,8,39,4,1200.9,2024-06-22
4525,212,4,1,5,1440.33,2024-08-18
4526,70,5,19,1,61.64,2024-01-02
4527,50,11,58,5,600.25,2024-03-26
4528,127,10,34,5,388.8,2024-07-18
4529,143,6,67,2,725.92,2024-05-08
4530,189,6,72,4,1921.78,2024-09-25
4531,238,1,58,4,460.81,2024-04-01
4532,12,7,71,1,246.42,2024-10-05
4533,172,1,68,5,396.55,2024-01-04
4534,64,12,40,2,251.13,2024-03-19
4535,249,9,57,4,520.22,2024-12-01
4536,161,14,37,1,125.18,2024-02-01
4537,139,14,55,5,334.73,2024-03-26
4538,224,4,60,4,536.78,2024-07-19
4539,61,3,33,5,336.7,2024-01-31
4540,1,8,17,4,284.13,2024-11-13
4541,43,11,77,3,643.72,2024-03-20
4542,144,11,43,5,240.5,2024-05-01
4543,150,5,47,2,187.43,2024-11-22
4544,139,14,42,5,824.27,2024-11-07
4545,52,2,30,2,848.27,2024-09-25
4546,90,9,5,5,1469.44,2024-05-14
4547,168,7,57,5,616.11,2024-08-10
4548,12,2,80,4,557.34,2024-01-10
4549,163,12,49,1,59.46,2024-10-26
4550,11,10,79,3,372.08,2024-08-27
4551,204,10,32,2,201.19,2024-09-17
4552,226,10,46,3,269.39,2024-02-11
4553,68,13,6,5,598.48,2024-09-21
4554,138,5,35,5,532.17,2024-01-23
4555,108,10,68,4,358.82,2024-10-03
4556,6,14,64,2,253.56,2024-01-29
4557,164,9,46,4,308.74,2024-02-11
4558,74,10,42,4,758.15,2024-03-16
4559,233,11,43,3,147.47,2024-12-23
4560,201,13,58,3,401.66,2024-11-03
4561,4,12,40,5,606.08,2024-04-18
4562,220,7,6,3,323.14,2024-12-15
4563,201,5,12,1,25.72,2024-06-25
4564,22,2,74,2,422.33,2024-05-17
4565,186,13,61,4,575.09,2024-05-27
4566,123,9,53,4,982.39,2024-01-28
4567,137,11,53,2,512.7,2024-11-04
4568,242,1,8,1,229.58,2024-08-01
4569,69,4,40,1,126.18,2024-05-15
4570,12,15,21,2,313.99,2024-10-15
4571,225,8,28,2,82.59,2024-08-09
4572,199,9,24,5,206.51,2024-07-12
4573,93,6,45,2,178.89,2024-07-30
4574,83,9,70,3,553.58,2024-08-06
4575,232,13,6,4,480.27,2024-09-18
4576,29,8,22,1,359.73,2024-06-29
4577,104,5,44,2,129.35,2024-08-15
4578,30,10,68,3,267.51,2024-01-04
4579,210,5,79,3,333.95,2024-06-17
4580,191,11,7,4,941.25,2024-11-04
4581,78,15,67,1,367.55,2024-11-27
4582,184,2,47,5,527.54,2024-10-15
4583,42,5,61,1,122.23,2024-05-06
4584,39,15,60,4,603.94,2024-02-11
4585,2,9,49,4,248.2,2024-08-23
4586,241,5,49,1,62.86,2024-10-06
4587,222,10,46,5,415.94,2024-02-20
4588,58,5,74,3,559.96,2024-11-05
4589,249,4,62,4,275.24,2024-09-21
4590,150,9,57,4,492.07,2024-11-19
4591,24,12,68,4,326.55,2024-07-15
4592,248,5,68,1,79.53,2024-04-06
4593,107,2,21,1,171.68,2024-08-16
4594,145,14,4,3,706.67,2024-02-03
4595,6,3,65,3,436.35,2024-11-17
4596,158,13,80,3,425.29,2024-08-14
4597,147,7,67,1,321.19,2024-07-31
4598,24,9,54,5,1163.8,2024-04-17
4599,178,2,45,5,473.93,2024-02-25
4600,236,3,42,5,985.83,2024-04-13
4601,178,3,36,3,134.37,2024-09-12
4602,197,2,26,4,1611.17,2024-04-16
4603,143,6,57,4,572.94,2024-09-10
4604,15,12,14,4,494.18,2024-01-18
4605,13,3,51,1,198.81,2024-09-05
4606,60,7,36,2,76.79,2024-12-14
4607,1,7,48,2,622.26,2024-07-06
4608,72,7,48,2,644.4,2024-10-07
4609,242,11,6,3,308.14,2024-07-03
4610,185,12,35,2,227.91,2024-02-18
4611,34,8,49,5,300.17,2024-05-14
4612,191,12,40,5,622.0,2024-07-17
4613,163,1,19,2,116.43,2024-12-01
4614,40,8,33,1,58.0,2024-07-03
4615,61,13,48,1,384.07,2024-04-25
4616,67,10,68,5,438.9,2024-07-05
4617,163,14,42,1,167.92,2024-01-19
4618,244,13,29,2,896.27,2024-07-02
4619,62,7,67,5,1514.54,2024-03-19
4620,67,9,79,5,579.47,2024-06-01
4621,203,9,58,1,111.96,2024-06-25
4622,93,12,17,2,144.48,2024-01-02
4623,160,8,17,4,281.24,2024-01-01
4624,8,10,60,3,422.26,2024-08-20
4625,181,13,48,3,1132.45,2024-09-21
4626,163,10,5,4,1308.41,2024-07-22
4627,152,14,35,2,211.66,2024-05-28
4628,45,3,51,2,394.1,2024-10-20
4629,212,2,75,1,110.35,2024-05-06
4630,195,7,67,1,325.03,2024-02-16
4631,78,14,19,1,62.02,2024-03-19
4632,102,9,5,2,559.3,2024-07-29
4633,220,11,16,3,153.42,2024-03-08
4634,74,11,39,2,570.77,2024-10-31
4635,45,3,38,2,93.91,2024-01-29
4636,7,1,5,4,1161.3,2024-11-05
4637,208,3,38,3,131.09,2024-10-27
4638,126,14,38,3,116.0,2024-03-23
4639,127,10,65,4,589.2,2024-05-23
4640,137,15,65,4,595.41,2024-10-02
4641,221,13,53,4,1168.85,2024-07-04
4642,97,4,9,1,80.05,2024-01-01
4643,120,11,2,4,235.35,2024-05-01
4644,15,7,7,1,252.11,2024-06-20
4645,121,7,21,4,549.14,2024-04-11
4646,48,7,10,3,789.49,2024-12-08
4647,147,9,53,4,977.61,2024-04-03
4648,77,12,61,2,230.0,2024-08-09
4649,36,3,36,5,235.47,2024-04-10
4650,185,9,26,5,1871.16,2024-06-15
4651,39,3,31,4,432.51,2024-12-14
4652,198,1,10,1,264.84,2024-12-17
4653,77,2,30,3,1345.32,2024-04-04
4654,65,10,50,4,335.46,2024-09-24
4655,211,11,29,5,2022.06,2024-12-23
4656,90,11,52,2,604.53,2024-11-10
4657,49,12,56,3,286.89,2024-04-10
4658,88,14,38,2,81.19,2024-08-16
4659,165,9,47,5,446.22,2024-11-08
4660,88,1,2,5,306.05,2024-05-17
4661,162,6,2,5,354.05,2024-04-04
4662,123,6,6,2,232.89,2024-09-03
4663,144,1,3,5,1341.08,2024-06-04
4664,212,9,53,3,753.7,2024-11-18
4665,65,13,8,3,810.49,2024-07-13
4666,93,14,51,5,810.18,2024-03-12
4667,217,8,1,2,590.35,2024-03-07
4668,175,11,71,3,778.77,2024-02-22
4669,43,13,48,3,1127.72,2024-04-01
4670,78,11,19,4,240.58,2024-08-16
4671,230,7,4,5,1254.78,2024-01-26
4672,81,12,20,4,241.82,2024-04-12
4673,211,7,10,3,785.52,2024-03-20
4674,111,1,8,2,470.94,2024-11-20
4675,73,2,22,2,853.27,2024-06-25
4676,183,3,34,1,77.69,2024-06-20
4677,216,11,69,2,121.83,2024-01-16
4678,189,10,33,2,124.04,2024-07-05
4679,118,3,60,3,440.51,2024-08-25
4680,112,1,71,4,978.22,2024-03-24
4681,106,9,30,1,372.82,2024-12-03
4682,8,12,13,1,35.91,2024-01-19
4683,112,2,21,3,489.61,2024-11-23
4684,242,5,14,5,632.03,2024-10-27
4685,6,11,9,5,381.06,2024-01-28
4686,249,11,8,4,869.18,2024-04-08
4687,19,12,38,5,192.2,2024-01-16
4688,146,5,3,4,1057.03,2024-05-15
4689,23,2,29,2,872.62,2024-06-27
4690,56,6,57,5,734.97,2024-06-11
4691,100,1,52,4,1241.39,2024-07-02
4692,30,11,9,5,387.37,2024-02-06
4693,162,6,5,4,1328.53,2024-12-16
4694,45,3,34,1,80.43,2024-03-03
4695,183,2,75,1,105.15,2024-07-08
4696,27,10,34,4,321.67,2024-01-06
4697,66,11,64,2,252.59,2024-06-27
4698,32,4,5,4,1123.5,2024-02-08
4699,132,3,32,5,512.26,2024-06-05
4700,192,6,1,5,1729.12,2024-01-18
4701,157,12,64,2,237.37,2024-04-27
4702,61,14,34,1,69.66,2024-10-25
4703,168,12,31,1,100.74,2024-10-29
4704,181,2,8,1,266.47,2024-11-08
4705,130,11,69,4,250.64,2024-02-26
4706,100,13,53,3,889.94,2024-06-20
4707,152,12,33,5,269.28,2024-07-01
4708,163,5,79,3,349.13,2024-03-17
4709,110,7,6,4,414.77,2024-12-29
4710,161,7,48,4,1327.34,2024-10-07
4711,10,2,26,5,2090.35,2024-03-10
4712,225,12,19,2,112.71,2024-08-06
4713,121,8,77,2,421.45,2024-08-21
4714,130,8,75,1,93.82,2024-03-09
4715,246,5,66,2,128.89,2024-02-12
4716,178,12,29,2,811.69,2024-02-19
4717,111,6,6,2,251.92,2024-07-16
4718,100,2,3,1,308.77,2024-03-18
4719,84,10,18,4,292.12,2024-07-24
4720,226,1,54,5,1185.48,2024-02-26
4721,6,2,21,2,334.1,2024-10-17
4722,208,3,62,4,322.77,2024-04-20
4723,241,13,7,2,585.23,2024-10-31
4724,249,11,48,4,1302.82,2024-11-25
4725,110,8,39,3,844.99,2024-11-26
4726,167,1,2,5,288.37,2024-04-21
4727,107,1,24,3,114.32,2024-12-29
4728,213,10,50,4,343.8,2024-06-08
4729,152,13,17,3,232.55,2024-02-03
4730,13,7,6,5,539.37,2024-10-26
4731,113,10,34,5,369.27,2024-06-07
4732,54,10,68,3,276.31,2024-05-01
4733,24,3,42,5,997.09,2024-12-22
4734,197,2,74,3,637.57,2024-12-20
4735,203,11,7,4,970.71,2024-04-11
4736,224,12,56,3,302.76,2024-12-06
4737,34,14,80,3,351.94,2024-10-02
4738,211,4,2,2,126.14,2024-01-31
4739,109,4,58,4,466.52,2024-07-03
4740,162,15,42,1,200.48,2024-05-07
4741,170,5,64,3,351.86,2024-03-10
4742,1,8,26,1,357.0,2024-01-23
4743,7,13,58,1,139.71,2024-02-29
4744,64,1,1,5,1448.75,2024-05-02
4745,233,5,47,1,94.07,2024-11-10
4746,148,1,54,5,1198.8,2024-06-30
4747,103,2,21,4,685.04,2024-05-13
4748,69,5,7,3,719.48,2024-10-29
4749,191,5,52,1,294.56,2024-11-27
4750,36,3,57,2,293.28,2024-01-10
4751,40,6,48,1,376.16,2024-04-02
4752,167,9,52,3,909.19,2024-10-26
4753,182,3,46,4,346.04,2024-07-24
4754,124,15,75,4,451.77,2024-06-29
4755,225,4,9,5,379.99,2024-04-29
4756,76,9,52,1,304.96,2024-06-04
4757,66,5,79,2,229.35,2024-08-13
4758,40,15,8,5,1270.08,2024-06-22
4759,200,4,78,3,107.59,2024-04-20
4760,72,2,24,5,218.38,2024-03-22
4761,239,5,76,4,203.72,2024-06-24
4762,76,3,33,3,184.25,2024-03-22
4763,110,2,21,5,860.54,2024-07-28
4764,23,1,52,3,890.03,2024-11-14
4765,129,8,40,2,258.17,2024-08-03
4766,124,6,43,3,164.87,2024-01-22
4767,169,11,10,3,728.71,2024-04-29
4768,168,15,37,3,428.5,2024-07-18
4769,134,10,42,3,585.15,2024-07-19
4770,36,1,52,3,932.96,2024-04-03
4771,143,11,29,1,390.08,2024-04-13
4772,123,1,69,1,60.72,2024-05-29
4773,135,12,67,4,1323.19,2024-02-08
4774,134,6,31,3,346.75,2024-02-06
4775,16,3,33,3,188.18,2024-02-14
4776,54,9,54,5,1197.14,2024-06-04
4777,126,11,40,2,261.91,2024-01-13
4778,206,8,29,5,2049.38,2024-01-24
4779,52,14,32,1,87.29,2024-08-07
4780,115,8,43,1,44.66,2024-06-13
4781,249,4,62,4,275.67,2024-11-29
4782,101,4,27,2,667.53,2024-02-04
4783,47,5,61,3,345.73,2024-07-01
4784,213,13,8,2,522.84,2024-08-11
4785,182,7,9,5,413.37,2024-12-19
4786,68,3,54,3,828.07,2024-02-08
4787,136,8,74,3,575.37,2024-08-30
4788,16,4,9,3,247.77,2024-07-19
4789,21,1,9,1,80.4,2024-06-05
4790,230,1,8,5,1084.85,2024-07-30
4791,131,11,43,5,237.82,2024-08-06
4792,33,14,38,5,198.18,2024-09-02
4793,85,7,5,2,567.4,2024-08-29
4794,185,13,7,4,1108.78,2024-01-04
4795,95,13,45,4,380.8,2024-04-02
4796,204,10,50,4,319.09,2024-07-08
4797,142,13,10,5,1487.11,2024-09-18
4798,147,13,53,3,880.13,2024-06-17
4799,103,4,22,2,757.4,2024-10-23
4800,113,5,19,3,177.51,2024-07-22
4801,124,6,2,1,72.51,2024-12-01
4802,99,8,78,2,74.56,2024-02-01
4803,220,5,62,3,210.63,2024-03-16
4804,223,14,33,3,171.94,2024-09-22
4805,70,4,35,2,207.79,2024-10-25
4806,150,10,31,5,550.36,2024-05-18
4807,217,14,42,1,162.03,2024-05-12
4808,228,14,31,3,298.29,2024-09-20
4809,99,9,80,5,622.42,2024-01-24
4810,183,9,7,3,772.37,2024-03-30
4811,43,8,74,1,179.94,2024-08-16
4812,117,9,58,1,115.45,2024-07-27
4813,104,2,75,2,212.93,2024-08-30
4814,22,14,68,4,307.29,2024-05-29
4815,179,1,28,1,39.66,2024-03-01
4816,109,7,4,4,939.89,2024-12-11
4817,102,11,70,5,990.3,2024-11-25
4818,111,12,47,2,194.44,2024-02-08
4819,36,9,53,5,1320.1,2024-11-18
4820,136,3,73,4,408.86,2024-12-17
4821,27,8,74,1,189.79,2024-09-22
4822,147,11,69,2,118.03,2024-10-01
4823,124,6,20,5,364.65,2024-01-14
4824,152,13,29,4,1775.16,2024-06-23
4825,33,5,62,1,70.61,2024-06-26
4826,111,15,9,5,440.22,2024-10-16
4827,48,6,1,4,1425.45,2024-08-10
4828,121,8,78,2,74.5,2024-02-29
4829,25,4,51,3,495.0,2024-10-10
4830,50,4,10,2,502.7,2024-01-05
4831,58,14,32,2,178.99,2024-03-30
4832,188,14,34,2,131.49,2024-06-02
4833,104,12,66,1,62.28,2024-10-28
4834,155,11,67,4,1263.31,2024-04-29
4835,199,2,72,5,2331.48,2024-03-05
4836,111,6,9,2,180.05,2024-07-08
4837,206,7,25,4,1569.75,2024-11-11
4838,132,9,30,4,1496.36,2024-04-30
4839,162,7,39,3,907.08,2024-10-23
4840,225,9,48,2,654.56,2024-07-30
4841,115,14,73,2,181.23,2024-07-12
4842,182,14,36,2,82.01,2024-10-24
4843,38,5,18,1,60.03,2024-03-30
4844,115,5,17,3,198.86,2024-11-04
4845,124,11,6,1,107.24,2024-04-16
4846,123,9,4,1,234.21,2024-01-10
4847,131,4,67,5,1584.54,2024-10-27
4848,153,13,6,1,120.79,2024-01-02
4849,186,13,39,4,1426.91,2024-02-10
4850,144,7,8,4,900.04,2024-05-01
4851,80,1,4,1,251.86,2024-06-16
4852,179,11,52,5,1410.93,2024-12-24
4853,144,13,8,4,982.13,2024-07-02
4854,68,8,24,1,38.39,2024-06-25
4855,148,5,76,5,244.31,2024-02-11
4856,65,13,69,1,69.72,2024-02-04
4857,98,4,54,4,938.23,2024-12-24
4858,249,10,74,3,648.59,2024-04-14
4859,18,13,10,4,1212.06,2024-01-07
4860,88,2,28,4,172.46,2024-07-16
4861,54,5,47,2,189.21,2024-11-07
4862,54,8,21,5,711.18,2024-02-29
4863,124,6,4,3,814.91,2024-06-25
4864,191,7,10,5,1282.02,2024-10-14
4865,248,11,70,1,200.8,2024-06-02
4866,67,10,73,3,303.03,2024-02-19
4867,104,11,7,2,504.03,2024-01-17
4868,86,14,58,3,337.84,2024-11-23
4869,62,10,31,2,224.52,2024-10-23
4870,171,2,21,5,855.26,2024-07-03
4871,159,3,43,5,278.77,2024-07-12
4872,225,9,34,2,135.08,2024-03-14
4873,239,10,68,5,477.7,2024-06-16
4874,139,13,42,4,773.0,2024-04-12
4875,178,10,65,1,147.77,2024-08-29
4876,193,4,2,3,189.57,2024-10-11
4877,146,7,40,5,621.44,2024-12-20
4878,117,1,53,5,1207.17,2024-04-06
4879,250,5,64,3,369.61,2024-03-01
4880,161,15,33,5,308.1,2024-12-29
4881,182,14,65,1,125.69,2024-05-21
4882,210,9,4,2,494.85,2024-12-06
4883,130,5,2,5,295.34,2024-06-15
4884,45,3,50,2,161.93,2024-07-03
4885,21,7,4,2,493.93,2024-12-20
4886,243,13,3,1,313.92,2024-12-04
4887,16,3,34,4,316.83,2024-02-26
4888,113,2,28,2,88.34,2024-12-26
4889,154,1,43,2,97.72,2024-07-29
4890,20,14,51,4,705.98,2024-10-15
4891,133,5,79,1,107.14,2024-02-02
4892,45,3,3,1,307.95,2024-10-23
4893,98,14,50,4,291.0,2024-05-05
4894,236,3,25,4,1740.86,2024-02-20
4895,62,5,47,2,180.27,2024-09-15
4896,192,1,69,1,58.89,2024-04-12
4897,173,9,74,1,184.27,2024-11-10
4898,137,6,71,1,285.42,2024-04-28
4899,40,7,53,4,975.97,2024-01-14
4900,129,12,56,3,311.97,2024-03-03
4901,214,1,75,1,97.62,2024-06-28
4902,118,12,74,5,959.24,2024-02-13
4903,48,6,67,3,1116.6,2024-07-07
4904,61,3,46,2,166.07,2024-09-04
4905,33,4,5,3,892.73,2024-09-02
4906,111,15,32,2,192.28,2024-03-20
4907,150,10,50,3,254.06,2024-11-30
4908,63,11,19,1,58.09,2024-06-20
4909,126,14,34,2,128.4,2024-07-04
4910,36,13,30,1,418.08,2024-03-11
4911,218,5,11,1,74.08,2024-04-17
4912,113,2,24,1,44.9,2024-08-26
4913,123,11,1,3,885.78,2024-11-11
4914,136,3,4,2,554.84,2024-06-05
4915,196,10,61,5,697.17,2024-09-22
4916,111,15,55,3,216.07,2024-04-18
4917,202,6,38,5,231.31,2024-08-19
4918,218,3,37,5,716.62,2024-01-14
4919,114,1,4,5,1259.18,2024-09-12
4920,162,6,17,1,76.59,2024-03-14
4921,213,15,31,3,324.31,2024-12-24
4922,186,6,71,2,557.87,2024-10-09
4923,60,2,72,1,455.9,2024-07-26
4924,221,12,61,3,367.15,2024-07-30
4925,169,10,68,5,447.79,2024-02-04
4926,186,13,53,2,564.7,2024-01-31
4927,78,15,50,5,408.01,2024-04-03
4928,78,7,48,2,652.8,2024-06-03
4929,138,6,37,4,592.38,2024-04-15
4930,18,8,60,5,642.2,2024-01-14
4931,172,9,71,4,1011.86,2024-02-04
4932,217,15,42,3,566.16,2024-01-31
4933,61,3,78,3,120.33,2024-06-06
4934,124,15,55,1,73.59,2024-10-02
4935,214,13,58,5,645.93,2024-02-04
4936,44,9,57,2,251.54,2024-08-16
4937,74,8,74,5,958.6,2024-07-10
4938,33,12,18,2,126.98,2024-11-23
4939,242,2,72,4,1804.43,2024-05-25
4940,203,2,63,3,748.71,2024-11-01
4941,164,8,59,5,195.34,2024-02-01
4942,229,8,22,3,1129.97,2024-07-10
4943,7,6,10,4,1138.26,2024-05-14
4944,60,2,76,2,112.13,2024-04-03
4945,120,10,35,3,359.48,2024-07-06
4946,235,6,42,1,192.94,2024-05-27
4947,137,11,43,2,97.64,2024-07-25
4948,234,5,19,2,117.66,2024-03-20
4949,191,9,5,1,280.43,2024-01-27
4950,19,5,20,5,314.01,2024-08-22
4951,36,3,14,3,437.47,2024-08-02
4952,160,1,8,4,869.24,2024-01-18
4953,147,1,6,1,108.93,2024-06-24
4954,185,7,80,2,252.72,2024-01-31
4955,189,6,6,4,508.85,2024-07-17
4956,161,15,67,3,1067.9,2024-06-28
4957,61,3,42,1,185.33,2024-01-14
4958,95,13,67,4,1455.79,2024-01-18
4959,15,5,53,2,491.3,2024-04-05
4960,31,2,60,3,426.62,2024-07-11
4961,152,8,74,4,713.45,2024-09-24
4962,91,7,9,2,155.62,2024-04-01
4963,9,3,28,1,46.61,2024-01-24
4964,111,15,73,4,401.2,2024-11-01
4965,86,14,73,2,183.02,2024-09-06
4966,168,15,65,4,637.92,2024-12-19
4967,121,11,68,4,331.31,2024-09-14
4968,15,13,3,2,591.9,2024-06-28
4969,166,3,37,5,703.0,2024-03-25
4970,136,3,42,3,596.06,2024-01-16
4971,168,7,6,3,312.22,2024-12-14
4972,67,10,42,1,201.21,2024-12-31
4973,118,3,47,3,325.61,2024-03-07
4974,150,8,75,1,90.27,2024-06-01
4975,98,11,48,5,1648.81,2024-01-18
4976,122,5,10,1,246.25,2024-11-08
4977,110,14,47,3,273.72,2024-10-27
4978,12,12,34,2,133.52,2024-01-17
4979,126,3,32,3,288.05,2024-06-13
4980,200,7,22,2,776.99,2024-04-05
4981,144,13,51,1,189.39,2024-07-01
4982,23,14,32,4,344.85,2024-07-20
4983,61,12,16,4,214.96,2024-02-06
4984,220,13,4,2,550.38,2024-12-30
4985,36,3,75,1,106.76,2024-05-29
4986,34,3,78,2,86.48,2024-05-06
4987,66,9,53,3,778.22,2024-09-01
4988,247,15,65,2,293.87,2024-05-12
4989,234,14,67,5,1659.22,2024-04-30
4990,111,7,67,5,1538.77,2024-12-05
4991,13,5,17,4,277.95,2024-07-19
4992,163,14,36,4,156.85,2024-07-26
4993,165,7,58,1,117.09,2024-07-08
4994,86,7,1,1,290.78,2024-03-14
4995,94,8,27,4,1292.02,2024-01-09
4996,121,5,80,2,247.1,2024-04-30
4997,48,15,34,2,158.39,2024-05-27
4998,211,8,28,5,190.56,2024-03-14
4999,105,11,65,5,646.69,2024-10-19
5000,247,6,17,5,388.99,2024-05-06
5001,188,7,57,2,247.57,2024-06-07
5002,174,1,57,1,132.01,2024-11-11
5003,89,14,14,4,527.8,2024-12-06
5004,7,9,57,1,129.67,2024-10-14
5005,16,12,66,2,123.78,2024-03-31
5006,38,8,39,3,916.82,2024-04-05
5007,93,8,18,4,250.11,2024-03-09
5008,181,12,62,2,130.71,2024-03-16
5009,90,2,39,1,349.68,2024-07-19
5010,49,10,24,5,239.4,2024-08-14
5011,93,5,79,4,443.74,2024-12-25
5012,109,13,48,2,754.46,2024-05-31
5013,152,14,14,2,245.64,2024-08-05
5014,209,7,44,4,260.96,2024-03-17
5015,148,11,10,4,976.5,2024-12-14
5016,72,2,18,1,71.66,2024-04-08
5017,147,12,79,1,113.18,2024-07-23
5018,221,6,52,2,677.38,2024-12-21
5019,220,11,3,4,1075.28,2024-08-03
5020,224,11,69,5,313.22,2024-10-24
5021,153,2,72,5,2282.1,2024-02-01
5022,48,12,47,3,292.99,2024-10-19
5023,147,12,45,1,81.86,2024-04-30
5024,171,8,29,2,823.18,2024-05-08
5025,14,3,20,4,282.82,2024-09-11
5026,121,8,35,2,211.2,2024-02-20
5027,48,14,17,1,71.56,2024-10-29
5028,123,14,68,1,80.55,2024-12-15
5029,64,10,37,1,143.94,2024-02-21
5030,170,1,45,5,385.12,2024-10-13
5031,124,6,54,1,261.7,2024-06-09
5032,189,4,12,2,52.41,2024-08-06
5033,52,12,38,2,76.03,2024-08-13
5034,28,2,49,2,145.97,2024-04-10
5035,209,13,46,3,267.92,2024-04-18
5036,240,4,65,2,259.87,2024-02-25
5037,206,8,25,2,721.16,2024-10-03
5038,190,3,42,3,594.72,2024-12-18
5039,45,1,39,3,884.14,2024-12-11
5040,107,9,4,5,1234.9,2024-09-20
5041,60,2,30,5,2173.5,2024-02-24
5042,134,15,44,1,74.08,2024-09-21
5043,29,7,54,4,974.1,2024-07-16
5044,183,2,41,3,235.85,2024-08-19
5045,6,11,8,4,896.15,2024-03-06
5046,180,8,21,4,579.93,2024-07-10
5047,206,4,4,4,1000.13,2024-10-31
5048,220,5,78,4,146.04,2024-08-18
5049,110,3,35,1,122.59,2024-10-10
5050,44,7,9,5,408.39,2024-02-24
5051,97,11,71,4,980.53,2024-12-19
5052,137,15,42,1,200.48,2024-02-29
5053,164,10,38,1,45.49,2024-06-20
5054,67,6,4,4,1074.45,2024-12-27
5055,139,4,35,1,106.1,2024-08-26
5056,123,3,50,4,326.98,2024-10-28
5057,15,11,3,3,779.85,2024-12-03
5058,185,13,52,1,331.37,2024-06-18
5059,83,11,57,2,248.82,2024-04-17
5060,126,3,37,3,420.94,2024-07-02
5061,180,9,47,5,469.48,2024-11-06
5062,226,8,53,2,504.78,2024-09-19
5063,80,15,42,2,385.49,2024-07-27
5064,108,4,57,4,492.86,2024-08-24
5065,207,13,7,3,859.19,2024-06-19
5066,156,6,45,1,90.29,2024-10-17
5067,158,9,5,5,1413.58,2024-07-30
5068,201,4,78,5,184.52,2024-12-26
5069,87,3,36,1,45.24,2024-04-14
5070,214,12,39,2,567.19,2024-10-16
5071,31,12,13,3,102.69,2024-01-17
5072,249,10,44,2,153.51,2024-07-03
5073,67,8,21,3,415.73,2024-12-08
5074,125,12,60,1,124.64,2024-05-08
5075,168,15,30,1,450.17,2024-12-03
5076,247,15,31,5,534.12,2024-12-26
5077,91,11,13,5,181.66,2024-01-12
5078,44,8,30,3,1172.78,2024-07-27
5079,22,2,23,4,475.93,2024-03-19
5080,11,10,46,1,88.37,2024-04-17
5081,47,10,50,1,78.83,2024-02-17
5082,113,5,78,4,139.61,2024-10-19
5083,182,1,45,3,228.47,2024-09-03
5084,49,9,4,3,737.25,2024-09-10
5085,143,6,58,3,395.96,2024-07-14
5086,51,4,8,5,1128.55,2024-06-06
5087,189,15,32,2,206.22,2024-10-14
5088,203,4,5,3,832.99,2024-01-22
5089,23,2,29,3,1408.66,2024-01-22
